id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d
306768,0,Dec-93,1,NA,NA,11,0,70685,88.70%,30,f,0,0,5099.607466,1925.81,4325,774.61,0,0,0,2011-04-01,148.28,,Mar-11
307256,1,Jan-98,1,21,NA,9,0,11294,61.40%,19,f,0,0,20476.75886,17331.23,16600,3876.76,0,0,0,2011-04-01,614.32,,Mar-11
307293,0,Dec-01,3,48,NA,7,0,6521,67.70%,13,f,0,0,7360.2568,6384.47,6600,760.26,0,0,0,2009-04-01,4908.23,,Aug-15
307519,0,May-01,2,NA,NA,10,0,4322,44.10%,13,f,0,0,8776.80781,5704.03,7500,1261.81,15,0,0,2011-05-01,5.52,,May-11
307524,0,Mar-95,1,76,NA,3,0,19383,90.20%,25,f,0,0,7221.287852,3965.23,6875,346.29,0,0,0,2008-10-01,6102.79,,Sep-08
307533,0,Jun-97,0,NA,NA,6,0,19076,66.60%,13,f,0,0,5659.17,4890.93,4516.69,1123.55,0,19,7,2010-04-01,235.83,,May-16
307544,0,Oct-00,0,NA,NA,12,0,34181,59.50%,20,f,0,0,15419.25228,13599.78,12500,2919.25,0,0,0,2011-04-01,477.02,,Mar-11
307946,1,May-94,2,8,111,9,1,27550,94.60%,30,f,0,0,23817.33591,18440.49,18825,4929.18,63,0,0,2011-05-01,68.69,,May-11
308236,0,Oct-95,1,NA,NA,13,0,13685,46.70%,27,f,0,0,6934.039437,4799.64,5775,1159.04,0,0,0,2011-04-01,200.64,,Jan-16
308270,0,Mar-89,0,NA,NA,7,0,257,1.40%,28,f,0,0,5386.69143,5278.96,5000,386.69,0,0,0,2009-07-01,2771.97,,Jul-09
308272,0,May-84,3,NA,117,14,1,23119,50.60%,22,f,0,0,7723.784693,5050.17,6500,1223.78,0,0,0,2011-04-01,263.3,,Apr-11
308403,0,Jun-91,0,NA,NA,12,0,26402,87.30%,29,f,0,0,15791.75122,12396.55,15000,791.75,0,0,0,2008-11-01,12903.52,,Oct-08
308498,0,Apr-93,0,NA,NA,9,0,2527,39.50%,39,f,0,0,21137.03619,17231.66,18175,2962.04,0,0,0,2011-04-01,621.31,,Mar-11
308742,0,Feb-99,0,NA,NA,6,0,1686,52.70%,6,f,0,0,7287.092374,3041.59,6400,887.09,0,0,0,2011-04-01,203.76,,Apr-11
308897,0,Nov-98,2,30,NA,9,0,9877,60.60%,19,f,0,0,5787.793997,5016.19,5000,787.79,0,0,0,2011-04-01,170.7,,Mar-11
309059,0,May-95,3,NA,NA,12,0,36293,62.30%,47,f,0,0,2753.44,1330.81,1877.01,861.52,15,0,0,2009-07-01,103.4,,May-16
309242,0,Dec-97,0,NA,NA,6,0,19859,63.40%,19,f,0,0,5049.85,3032.36,3649.93,1090.75,0,309,3,2009-06-01,339.06,,May-16
309769,0,Nov-98,0,38,108,10,1,15629,66.20%,22,f,0,0,9889.696247,8967.91,8350,1539.7,0,0,0,2011-04-01,287.83,,May-15
309791,0,Jan-04,0,37,NA,5,0,5901,47.20%,11,f,0,0,7139.226054,5936.2,6000,1139.23,0,0,0,2011-04-01,219.26,,May-16
309904,1,Sep-04,2,15,NA,2,0,424,8%,3,f,0,0,6568.442052,2172.32,5599.99,968.45,0,0,0,2010-11-01,4.42,,Nov-10
309948,0,Nov-91,0,80,NA,10,0,32682,96.10%,26,f,0,0,23048.50941,19888.67,18600,4448.51,0,0,0,2011-04-01,653.09,,Jul-15
310079,0,Oct-90,0,NA,NA,7,0,11730,47.50%,19,f,0,0,4626.307373,330.45,4200,426.31,0,0,0,2009-11-01,2368.34,,Jan-11
310112,0,Jul-97,3,39,NA,14,0,20237,24.40%,28,f,0,0,9189.16,7696.71,7850,1339.16,0,0,0,2010-04-01,3195.23,,Apr-10
310969,0,Jan-05,3,NA,NA,9,0,8562,32.90%,16,f,0,0,438.24,375.16,311.19,127.05,0,0,0,2008-08-01,109.56,,May-16
310989,0,Dec-94,0,27,NA,6,0,17581,98.20%,25,f,0,0,2877,2073.96,2143.39,733.61,0,0,0,2009-04-01,240.46,,May-16
311148,1,Jul-95,1,22,NA,9,0,3608,37.60%,20,f,0,0,12309.8865,9316.57,10000,2309.89,0,0,0,2011-05-01,102.89,,May-11
311187,0,Oct-96,0,NA,NA,7,0,16098,22.80%,20,f,0,0,10854.7856,8569.57,9500,1354.79,0,0,0,2010-04-01,3809.65,,Apr-10
311350,0,Jul-80,0,24,NA,16,0,44293,73.60%,39,f,0,0,14000.57282,11575.04,11400,2600.57,0,0,0,2011-04-01,410.03,,Apr-11
311392,0,Jun-93,0,NA,NA,20,0,24992,77.10%,38,f,0,0,18545.1866,15732.5,15000,3545.19,0,0,0,2011-05-01,96.35,,May-11
311447,0,Sep-01,0,NA,NA,16,0,14499,23.90%,22,f,0,0,14018.63567,11779.62,11999.99,2018.64,0,0,0,2011-04-01,401.48,,May-16
311591,0,Jan-01,0,NA,NA,4,0,1814,7%,10,f,0,0,777.0063661,696.62,725,52.01,0,0,0,2009-06-01,485.68,,Jun-09
311749,0,Feb-92,0,NA,NA,12,0,28332,51%,18,f,0,0,11368.06488,8373.54,9775,1593.07,0,0,0,2011-04-01,335.37,,Nov-13
312093,0,Dec-84,0,NA,86,13,1,24325,83.20%,18,f,0,0,15043.95864,11132.63,12500,2543.96,0,0,0,2010-03-01,5583.63,,May-16
312505,0,Aug-95,0,NA,NA,9,0,65414,47.80%,26,f,0,0,578.7681403,520.89,500,78.77,0,0,0,2011-04-01,17.25,,May-13
312516,0,Jun-84,0,64,NA,11,0,56002,73.80%,26,f,0,0,5564.507352,2220.45,5200,364.51,0,0,0,2008-11-01,4515.29,,Oct-08
312547,2,May-95,0,18,NA,3,0,18673,66.70%,7,f,0,0,9665.633808,7411.16,8050,1615.64,0,0,0,2011-04-01,283.02,,Apr-11
312750,0,Sep-95,1,NA,NA,6,0,3713,22.80%,13,f,0,0,6768.654407,6270.65,6000,768.65,0,0,0,2011-04-01,196.05,,Apr-11
312891,0,Mar-86,4,NA,NA,12,0,14102,35.40%,28,f,0,0,7350.495469,5874.66,6349.99,1000.5,0,0,0,2011-04-01,214.36,,Apr-11
312947,0,Mar-04,2,NA,NA,8,0,7618,47.20%,13,f,0,0,11679.51386,9197.38,10000,1679.51,0,0,0,2011-03-01,654.48,,Mar-11
313024,1,Sep-89,1,18,NA,6,0,0,0%,32,f,0,0,10360.17751,9308.86,8949.99,1410.19,0,0,0,2011-04-01,309.3,,Apr-11
313139,0,Jul-87,2,35,NA,13,0,8399,41%,31,f,0,0,2174.76,0,1563.18,611.58,0,0,0,2009-07-01,155.37,,May-16
313228,0,Feb-04,0,NA,NA,3,0,3818,61.60%,3,f,0,0,5198.0731,4619.76,3108.95,644.93,0,1444,512,2010-06-01,144.7,,May-16
313864,0,Dec-83,0,NA,105,12,1,16083,70.20%,31,f,0,0,14462.25481,53.6,12000,2462.26,0,0,0,2011-02-01,1194.22,,May-16
314235,0,Sep-02,0,NA,NA,14,0,13845,28.90%,22,f,0,0,10521.23253,9311.33,10000,490.73,31,0,0,2009-12-01,28,,Dec-09
314413,0,Sep-95,0,NA,112,11,1,12938,49%,11,f,0,0,8393.239142,6906.95,7200,1193.24,0,0,0,2010-09-01,1825.38,,Mar-11
314635,0,Jul-89,2,NA,106,7,1,8243,37%,25,f,0,0,10419.05,3848,8800,1619.05,0,0,0,2010-09-01,273.43,,Sep-10
314843,1,Aug-98,3,22,NA,11,0,14859,81.20%,27,f,0,0,5976,5179.2,4999.99,976.01,0,0,0,2011-04-01,166,,Apr-11
315196,0,Jan-91,1,NA,NA,21,0,33627,74.70%,61,f,0,0,10347.35,5727.09,7312.93,3034.42,0,0,0,2010-02-01,45.99,,May-16
315507,0,May-01,0,NA,NA,12,0,4782,16.70%,16,f,0,0,1107.669104,1107.67,1000,107.67,0,0,0,2010-05-01,2.33,,Mar-11
315547,0,Nov-99,1,NA,NA,17,0,71928,87.90%,28,f,0,0,4216.306961,3625.34,3600,616.31,0,0,0,2011-04-01,92.84,,May-16
315594,0,Jan-98,0,NA,NA,10,0,12235,70.30%,11,f,0,0,5976.007391,4541.77,5000,976.01,0,0,0,2011-04-01,166,,Apr-11
315595,0,Jan-00,0,NA,NA,11,0,36920,88.60%,12,f,0,0,11464.64872,9548.66,9600,1864.65,0,0,0,2011-04-01,286.2,,May-15
315794,0,Mar-96,1,NA,NA,8,0,8504,25%,11,f,0,0,5440.535187,544.2,4699.99,740.54,0,0,0,2011-04-01,151.94,,May-16
315895,0,Aug-91,0,44,NA,9,0,8224,52.10%,24,f,0,0,7139.222668,4174.76,5999.99,1139.23,0,0,0,2011-04-01,201.75,,Apr-11
316313,0,Dec-92,1,NA,NA,13,0,30970,71%,34,f,0,0,3107.52,884.78,2308.84,798.68,0,0,0,2009-05-01,239.04,,May-16
316837,1,Jun-97,2,19,NA,6,0,12110,30.20%,18,f,0,0,1698.5,723.7,1253,445.5,0,0,0,2009-02-01,170.22,,May-16
316868,0,Aug-69,0,NA,NA,7,0,2751,16.70%,15,f,0,0,11317.98429,11289.69,10000,1317.98,0,0,0,2011-06-01,350.81,,Jun-11
316948,0,Dec-94,3,NA,89,17,1,17807,81.30%,36,f,0,0,833.9,631.2,590.5,243.4,0,0,0,2009-02-01,83.68,,May-16
317541,0,Dec-99,0,75,NA,12,0,6981,42.80%,15,f,0,0,3471.892038,3471.89,3000,471.89,0,0,0,2011-03-01,192.56,,Oct-15
317597,1,Feb-94,1,21,NA,10,0,22625,86.40%,30,f,0,0,5378.4,1713.12,4499.99,878.41,0,0,0,2011-04-01,149.4,,Apr-11
317833,0,Sep-99,0,68,NA,9,0,669,15.60%,15,f,0,0,5142.407223,5116.7,5000,142.41,0,0,0,2008-07-01,4812.51,,Mar-08
317953,0,Feb-93,2,60,96,10,1,5529,82.50%,19,f,0,0,4870.44,781.03,4074.96,795.48,0,0,0,2011-05-01,135.29,,Mar-12
318231,3,Jan-94,3,5,NA,8,0,1349,8.30%,18,f,0,0,8988.182877,7117.72,7000,1988.18,0,0,0,2011-04-01,262.49,,Apr-11
318320,1,Apr-92,1,23,NA,9,0,16888,51.80%,18,f,0,0,7332.948201,4555.83,6000,1332.95,0,0,0,2011-03-01,424.32,,Apr-12
318381,3,Oct-01,0,21,NA,3,0,670,60.90%,8,f,0,0,3906.15358,3817.38,3300,591.15,15,0,0,2011-04-01,133.44,,Aug-13
318698,0,Sep-04,0,NA,NA,5,0,3946,35.90%,5,f,0,0,4507.22,4451.06,2085.31,523.59,0,1898,664,2010-01-01,37.79,,May-16
318725,0,Mar-94,1,62,NA,3,0,854,71.20%,8,f,0,0,5850.89,1986.01,3295.39,775.07,15,1765,618,2010-05-01,163.01,,May-16
319299,0,Oct-02,0,NA,NA,4,0,296,2%,5,f,0,0,4283.07071,4256.79,4075,208.07,0,0,0,2009-07-01,123.61,,Jun-15
319964,0,Aug-01,0,NA,NA,8,0,6342,74.40%,15,f,0,0,6019.234769,5200.82,5700,319.23,0,0,0,2009-08-01,725.79,,Sep-15
320231,0,Nov-94,0,NA,NA,17,0,16973,26.40%,20,f,0,0,11629.70707,4065.47,10000,1629.71,0,0,0,2011-04-01,334.73,,Apr-11
320318,0,Aug-01,2,NA,97,9,1,2876,61.20%,14,f,0,0,4824.889263,3940.49,4000,824.89,0,0,0,2011-04-01,145.88,,Apr-11
320698,0,Jun-04,0,NA,NA,10,0,1705,6.40%,10,f,0,0,3361.967898,2721.65,2800,561.97,0,0,0,2011-04-01,96.73,,Apr-11
321024,0,Aug-99,0,NA,NA,15,0,11837,20.60%,23,f,0,0,5814.847472,3876.55,5000,814.85,0,0,0,2011-04-01,178.04,,Apr-11
321051,0,Feb-96,1,NA,NA,10,0,9304,24.70%,22,f,0,0,7934.0249,5884.48,6999.99,934.03,0,0,0,2011-04-01,248.63,,Apr-11
321090,0,Dec-95,1,NA,NA,3,0,5171,44.20%,9,f,0,0,5405.373891,2162.15,5000,405.37,0,0,0,2009-03-01,3791.8,,Mar-09
321255,3,Jan-81,0,9,NA,6,0,10,0.40%,11,f,0,0,8253.673176,1981.88,7000,1253.68,0,0,0,2011-04-01,239.88,,Apr-11
321420,0,Apr-80,0,NA,NA,5,0,16101,75.60%,10,f,0,0,7176.90064,3825,6200,976.91,0,0,0,2011-04-01,207.46,,Dec-15
321574,0,Apr-97,0,78,NA,9,0,5106,60.80%,11,f,0,0,2829.118045,2505.1,2400,429.12,0,0,0,2011-03-01,170.09,,Apr-11
321575,0,Sep-01,1,NA,NA,12,0,95,0.80%,17,f,0,0,3282.05,537.81,2339.01,745.75,0,197,2,2009-06-01,220.43,,Dec-09
321780,0,Oct-98,2,34,NA,7,0,2076,23.10%,9,f,0,0,12326.70792,8012.36,10000,2326.71,0,0,0,2010-05-01,3931.18,,May-10
321995,0,Sep-89,0,NA,NA,11,0,22403,32%,14,f,0,0,5305.962175,4696.81,4500,805.96,0,0,0,2011-04-01,155.66,,Apr-11
322329,0,Mar-90,1,25,NA,18,0,19608,31.10%,55,f,0,0,5419.8,3134.73,3654.82,1749.88,0,15,5,2009-06-01,387.17,,May-16
323229,0,Apr-96,2,NA,NA,10,0,35098,51.50%,17,f,0,0,8992.28,3193.36,8800,192.28,0,0,0,2008-11-01,271.76,,May-16
323288,1,May-99,2,23,NA,20,0,11336,31.90%,59,f,0,0,8761.657303,1829.67,7500,1261.66,0,0,0,2011-07-01,243.69,,Jul-11
323300,0,Apr-95,0,NA,NA,8,0,644,2.70%,23,f,0,0,7892.505765,7272.38,7000,892.51,0,0,0,2011-03-01,28.71,,Mar-11
323326,0,Mar-01,0,NA,NA,10,0,15444,47.80%,18,f,0,0,9345.744928,4931.33,8000,1345.75,0,0,0,2011-04-01,261.92,,Apr-14
323562,0,Dec-87,0,NA,NA,9,0,2248,3.10%,15,f,0,0,18217.88455,9351.53,16000,2217.89,0,0,0,2011-04-01,511.19,,Jun-12
324177,1,Oct-01,2,23,NA,11,0,8911,53.40%,19,f,0,0,3520.767474,3520.77,3000,520.77,0,0,0,2011-04-01,98.57,,Apr-11
324315,0,May-89,0,NA,109,9,1,17430,92.20%,18,f,0,0,11085.48,5478,9274.98,1810.5,0,0,0,2011-04-01,307.93,,Apr-11
324428,0,Nov-95,1,NA,NA,3,0,5171,44.20%,9,f,0,0,5561.470796,5172.16,5000,561.47,0,0,0,2009-03-01,3856.91,,Mar-09
324626,0,Sep-92,0,NA,NA,12,0,175,1%,41,f,0,0,3002.46,1623.81,2234.48,620.08,0,148,2,2009-08-01,178.48,,Feb-10
324633,0,Mar-01,1,NA,NA,5,0,1133,18%,13,f,0,0,9794.94023,5261.23,8499.99,1294.95,0,0,0,2011-04-01,273.44,,Apr-11
325172,0,Dec-78,2,60,NA,20,0,7232,3.60%,41,f,0,0,3273.143611,3273.14,3200,73.14,0,0,0,2009-04-01,258.7,,Apr-09
325397,0,Sep-97,3,NA,92,16,1,12195,58.90%,44,f,0,0,757.14,0,520.49,236.65,0,0,0,2008-09-01,252.42,,May-16
326054,1,Jan-78,1,21,NA,4,0,4652,89.50%,14,f,0,0,6057.960353,4965.28,5000,1057.96,0,0,0,2011-04-01,171.71,,May-16
326299,0,Nov-94,1,NA,89,8,1,25120,85.40%,23,f,0,0,9944.637395,9834.14,9000,944.64,0,0,0,2009-05-01,6393.26,,Feb-15
326337,0,Jan-93,2,NA,85,5,1,5815,49.30%,20,f,0,0,7442.957238,7326.66,6400,1042.96,0,0,0,2011-04-01,220.17,,May-16
326469,0,May-94,0,NA,NA,8,0,19500,30.90%,14,f,0,0,10969.0409,10969.04,9600,1369.04,0,0,0,2010-04-01,3838.57,,Apr-10
326650,0,Nov-89,1,NA,NA,8,0,12879,19.50%,15,f,0,0,4622.752055,1239.4,3974.99,647.76,0,0,0,2011-04-01,131.85,,Apr-11
327046,0,Feb-79,0,NA,NA,8,0,43712,82.50%,14,f,0,0,1767.96,510.48,1338.12,429.84,0,0,0,2009-04-01,147.39,,May-16
327749,0,Jan-91,3,NA,NA,20,0,68030,82.70%,52,f,0,0,11769.56973,2398.45,9599.98,2153.21,16,0,0,2010-12-01,1603.32,,May-16
327927,0,Sep-03,2,NA,72,6,1,1527,50.90%,10,f,0,0,4537.724283,2240.49,4000,537.72,0,0,0,2009-10-01,2301.25,,Apr-15
328105,0,Aug-03,0,NA,NA,10,0,19056,69%,10,f,0,0,10184.08865,2091.37,8400,1784.09,0,0,0,2010-06-01,1245.5,,May-16
329511,0,Aug-95,1,26,NA,5,0,9408,64%,12,f,0,0,7684.501292,2709.26,6399.98,1284.52,0,0,0,2011-04-01,215.25,,Apr-11
329925,0,Nov-95,1,NA,NA,24,0,39010,34.20%,51,f,0,0,6652.632281,2657.66,5599.98,1052.65,0,0,0,2011-02-01,731.67,,Jan-11
330183,0,Dec-88,2,64,NA,11,0,30449,61.30%,54,f,0,0,8585.883847,0,7500,1085.88,0,0,0,2010-01-01,3673.28,,Mar-16
330551,0,Mar-85,1,58,NA,9,0,5000,23.10%,18,f,0,0,5702.589728,2252.52,5000,702.59,0,0,0,2010-10-01,42.67,,Oct-10
330677,0,May-96,0,NA,NA,8,0,5959,70.90%,22,f,0,0,6761.231444,3026.16,6000,761.23,0,0,0,2011-02-01,6.99,,Feb-11
330773,0,Mar-88,1,45,NA,20,0,53087,69.90%,30,f,0,0,2118.87,646.23,1623.98,494.89,0,0,0,2009-05-01,163.01,,May-16
330918,0,Nov-01,0,38,NA,6,0,7722,48.90%,12,f,0,0,4263.87773,2287.49,3599.98,663.89,0,0,0,2011-04-01,118.8,,Apr-11
331141,0,Jan-97,3,NA,NA,5,0,21043,81.60%,24,f,0,0,2014.67,898.79,1462.68,551.99,0,0,0,2009-09-01,118.55,,May-16
331216,0,Jan-94,1,NA,96,7,1,8572,84%,11,f,0,0,3537.304748,2650.15,2999.99,537.31,0,0,0,2011-04-01,102.84,,Apr-11
331459,0,May-93,2,56,NA,11,0,21532,66.90%,28,f,0,0,7476.581121,7476.58,6400,1076.58,0,0,0,2011-04-01,208.38,,May-16
331774,0,Jun-96,0,NA,106,6,1,3717,15.10%,12,f,0,0,4609.395835,3117.38,4000,609.4,0,0,0,2011-04-01,129.17,,Sep-15
332132,0,Aug-90,0,NA,NA,9,0,5235,5.10%,22,f,0,0,2235.320941,2207.38,2000,235.33,0,0,0,2011-04-01,68.32,,Apr-11
332499,0,Jun-03,2,NA,NA,18,0,20853,43.40%,22,f,0,0,5334.797529,2058.54,4600,734.8,0,0,0,2009-11-01,2548.83,,Sep-14
332728,0,Feb-93,0,NA,111,8,1,15948,88.80%,31,f,0,0,2811.75,1425.08,2212.54,599.21,0,0,0,2010-03-01,122.3,,Apr-16
332922,0,Feb-01,0,NA,NA,10,0,59106,62.30%,17,f,0,0,12335.35933,641.25,9999.99,2335.37,0,0,0,2011-05-01,343.45,,May-11
332927,0,Mar-04,0,NA,NA,8,0,2898,41.40%,11,f,0,0,6460.54,1817.05,6400,60.54,0,0,0,2008-05-01,6460.62,,Apr-16
333041,0,Jan-99,1,NA,NA,13,0,1127,3.80%,24,f,0,0,8289.980275,0,7500,789.98,0,0,0,2009-12-01,4020.88,,Jan-16
333351,0,Sep-01,2,43,NA,12,0,16952,40.40%,14,f,0,0,3093.01,1218.46,2343.82,669.08,0,80,1,2010-02-01,136.95,,Jul-10
333591,0,Nov-92,2,42,NA,14,0,26681,41.40%,42,f,0,0,6396.322278,840.09,5500,896.32,0,0,0,2011-04-01,177.89,,May-16
333783,0,Nov-88,0,NA,NA,11,0,91557,87.80%,28,f,0,0,1016.1,553.5,749.6,266.5,0,0,0,2009-02-01,101.64,,May-16
334124,1,Jul-90,0,3,NA,12,0,3828,12%,34,f,0,0,6831.667201,3138.44,6000,831.67,0,0,0,2011-04-01,191.72,,Apr-11
335432,0,Dec-98,1,NA,NA,10,0,752,1.90%,13,f,0,0,7896.732662,1207,6999.99,896.74,0,0,0,2011-04-01,220.11,,Feb-16
337812,0,Dec-81,3,NA,NA,6,0,7755,10.80%,8,f,0,0,5639.47492,3538.87,5000,639.47,0,0,0,2011-03-01,314.85,,Jan-16
338592,0,Feb-90,5,NA,NA,15,0,2051,0.70%,36,f,0,0,5743.789304,0,5600,143.79,0,0,0,2008-09-01,5217.49,,Aug-08
338733,0,Sep-03,2,NA,NA,12,0,8858,52.40%,14,f,0,0,10562.86433,1563.62,9000,1562.87,0,0,0,2011-04-01,293.93,,Apr-11
338772,0,Nov-78,0,31,NA,6,0,4972,61.40%,10,f,0,0,5000.719787,1063.06,4300,700.72,0,0,0,2011-04-01,140.44,,Apr-11
339287,0,Sep-99,1,NA,NA,8,0,45028,95.20%,28,f,0,0,2226.03,26.19,2125,101.03,0,0,0,2008-09-01,1943.87,,Aug-08
339477,0,Jan-91,0,NA,NA,10,0,116416,1.40%,33,f,0,0,1972.32,218.4,1700.9,271.42,0,0,0,2010-08-01,70.51,,May-16
339576,0,Nov-90,0,NA,NA,9,0,21765,49.40%,13,f,0,0,2746.72,533.94,2299.98,446.74,0,0,0,2011-02-01,226.85,,Apr-16
